"external_gene_name","entrezgene_id"
"ZNF582",147948
"DLX2",1746
"PRTN3",5657
"PSMD3",5709
"PPP2CA",5515
"ZSCAN5A",79149
"MIS18A",54069
"C21orf58",54058
"SHROOM4",57477
"PJA2",9867
"ATP2C2",9914
"CDKL3",51265
"DCAKD",79877
"RHAG",6005
"GSTP1",2950
"EVI2B",2124
"COA3",28958
"WNK4",65266
"EVI2A",2123
"EDDM13",100506374
"HYKK",123688
"OMG",4974
"COL4A2",1284
"PLCD3",113026
"TCHP",84260
"NMRK2",27231
"NOB1",28987
"LEMD1",93273
"TMEM154",201799
"ZNF583",147949
"XPNPEP2",7512
"ACBD4",79777
"NOBOX",135935
"PSMB3",5691
"KCNK16",83795
"CCDC144A",9720
"KHDC1",80759
"TGFBRAP1",9392
"CTDSP1",58190
"ZNF667",63934
"COL4A1",1282
"KHDC1L",100129128
"ZNF471",57573
"ENPP4",22875
"C2orf49",79074
"NMT1",4836
"ENPP5",59084
"BMP15",9210
"CCL1",6346
"MAATS1",89876
"COX7C",1350
"EZHIP",340602
"SHCBP1L",81626
"NUDT10",170685
"CDK15",65061
"ZFP28",140612
"PPEF1",5475
"URB1",9875
"SEC16B",89866
"SEC16B",111240474
"RGS18",64407
"ZNF470",388566
"C5orf51",285636
"RGS13",6003
"PSME3",10197
"MRAP",56246
"CR1",1378
"FGF13",2258
"AP1G1",164
"RGS21",431704
"SLC25A44",9673
"RGS2",5997
"ELANE",1991
"COL9A1",1297
"NR1I2",8856
"TRIM49C",642612
"TRPM2",7226
"RGS1",5996
"ADGRD1",283383
"PIP4K2B",8396
"C15orf61",145853
"SET",6418
"ZDBF2",57683
"IQCH",64799
"TIGD4",201798
"CFD",1675
"RCAN2",10231
"EVPLL",645027
"ZIM2",23619
"FEM1C",56929
"CRISP2",7180
"MICOS13",125988
"MR1",3140
"PMVK",10654
"NDUFV1",4723
"CNTD1",124817
"TMED7-TICAM2",100302736
"AAGAB",79719
"TMED7",51014
"BECN1",8678
"LONP1",9361
"TICAM2",353376
"ZFAND6",54469
"ERBB4",2066
"CYP39A1",51302
"IGF2BP2",10644
"PXDC1",221749
"PEG3",5178
"E2F4",1874
"CSF3",1440
"UBTFL1",642623
"IER5",51278
"MRPS11",64963
"NME5",8382
"FAM50B",26240
"MRPL46",26589
"OLFML3",56944
"BANP",54971
"TUBB4A",10382
"DET1",55070
"SPR",6697
"GNA11",2767
"LAMC1",3915
"MLH3",27030
"PAN3",255967
"TINAG",27283
"PMF1",11243
"ADGRG2",10149
"RPL36",25873
"MAN2A1",4124
"DHX58",79132
"BGLAP",632
"NUDT11",55190
"PAQR6",79957
"AK5",26289
"CENPVL3",347549
"CENPVL2",441495
"ADAM23",8745
"CENPVL1",389857
"HSD11B1L",374875
"STAM2",10254
"SMIM17",147670
"CR1L",1379
"CRISP3",10321
"ABCC10",89845
"RABEP2",79874
"RAPGEF6",51735
"FAM170A",340069
"EMX1",2016
"ZNF71",58491
"TNFSF9",8744
"GSPT2",23708
"ZNF835",90485
"PGK2",5232
"FBXO4",26272
"ASIC1",41
"DLK2",65989
"USP29",57663
"ATP2A1",487
"ZIM3",114026
"ARFIP1",27236
"F9",2158
"DUXA",503835
"APEX2",27301
"COX5A",9377
"ZNF264",9422
"GTF2H2C_2",728340
"GTF2H2C_2",730394
"USF1",7391
"ALAS2",212
"PABPN1L",390748
"AURKC",6795
"PMF1-BGLAP",100527963
"RXRG",6258
"GHR",2690
"SH3GL3",6457
"HHEX",3087
"MUC3A",4584
"PAM",5066
"TNNT2",7139
"LAMC2",3918
"TMEM132E",124842
"CD19",930
"ZNF805",390980
"GCG",2641
"ZNF460",10794
"SMARCE1",6605
"SCAMP5",192683
"ZNF543",125919
"ZNF304",57343
"CKAP5",9793
"HNRNPA1",3178
"FAP",2191
"MORF4L2",9643
"SASH3",54440
"NLK",51701
"RPP25",54913
"ZNF772",400720
"IBTK",25998
"CSRP2",1466
"INCA1",388324
"FNIP1",96459
"VN1R1",57191
"TEAD3",7005
"ZNF547",284306
"LRRC52",440699
"CAMTA2",23125
"GPR26",2849
"TRAPPC2B",10597
"ZNF749",388567
"ZNF17",7565
"SLC25A46",91137
"CBX5",23468
"ZNF548",147694
"SMIM11B",102723553
"TPK1",27010
"NFE2",4778
"KIF6",221458
"NUP35",129401
"SULF1",23213
"TMEM232",642987
"COPZ1",22818
"SLC27A3",11000
"FAM243B",102723451
"DAPK3",1613
"ZNF773",374928
"PBXIP1",57326
"INTS3",65123
"ZNF419",79744
"CBFA2T3",863
"DPPA5",340168
"TCP10L",140290
"PRDM7",11105
"KHDC3L",154288
"ABCG1",9619
"AOX1",316
"ABCB6",10058
"FHDC1",85462
"OOEP",441161
"DDX43",55510
"CFAP298-TCP10L",110091775
"SYT6",148281
"ZNF550",162972
"CPXM2",119587
"NMNAT2",23057
"GRIK4",2900
"CGAS",115004
"ZNF549",256051
"SMPX",23676
"UNC80",285175
"ZIK1",284307
"MCTP2",55784
"LAD1",3898
"BCO1",53630
"ZNF416",55659
"NAALAD2",10003
"ATG9A",79065
"CFAP298",56683
"FLT1",2321
"CRISP1",167
"RUNX1T1",862
"GAN",8139
"FURIN",5045
"LRRC3",81543
"EEF2",1938
"PLP1",5354
"CCDC152",100129792
"ZNF776",284309
"ZNF530",348327
"KCNE1B",102723475
"SELENOP",6414
"ZNF211",10520
"ZC2HC1C",79696
"PAGE2B",389860
"EVA1C",59271
"TMEM31",203562
"ZNF671",79891
"BZW1",9689
"NEK9",91754
"ZSCAN4",201516
"ZNF551",90233
"TRA2B",6434
"KRT222",125113
"ZNF154",7710
"DENND1B",163486
"ZNF134",7693
"TMED10",10972
"CDO1",1036
"RAB9B",51209
"ACYP1",97
"YY2",404281
"MBTPS2",51360
"CD70",970
"TNFRSF13B",23495
"CD99L2",83692
"TULP1",7287
"USP37",57695
"TNFSF14",8740
"PAGE2",203569
"ZNF586",54807
"MYOT",9499
"POFUT2",23275
"DHX9",1660
"FANCE",2178
"RAB40A",142684
"SCAF4",57466
"BRSK1",84446
"ST20-MTHFS",100528021
"NELFCD",51497
"ALS2",57679
"PEBP1",5037
"EXOSC9",5393
"SCRN2",90507
"HOXD4",3233
"C1GALT1C1",29071
"DNAL1",83544
"PTCHD3",374308
"THEM5",284486
"RAB32",10981
"HOXD3",3232
"C2CD4D",100191040
"RAB3D",9545
"SLC35F5",80255
"PA2G4",5036
"ETV2",2116
"IFNGR1",3459
"PAQR3",152559
"HOXD8",3234
"DENND4A",10260
"MCTS1",28985
"DPY19L3",147991
"KDM4E",390245
"SMG9",56006
"RFXANK",8625
"NUBP1",4682
"KDM4D",55693
"FAM3B",54097
"CPSF4",10898
"PPP1R27",116729
"IRGC",56269
"LHFPL3",375612
"C16orf58",64755
"PAAF1",80227
"ZBTB44",29068
"CLEC6A",93978
"HERC1",8925
"COG4",25839
"PDZK1",5174
"CEP76",79959
"SCNN1B",6338
"ISL2",64843
"CDK20",23552
"PGLS",25796
"NCOA4",8031
"SP100",6672
"SURF6",6838
"ADAM2",2515
"PQBP1",10084
"TEX14",56155
"CUL4B",8450
"MRPL22",29093
"RAB6C",84084
"REEP2",51308
"SLC27A1",376497
"COX6A2",1339
"PRR15",222171
"BHLHE22",27319
"FOXA2",3170
"KPNA6",23633
"RAD51AP2",729475
"CLTA",1211
"GALNT6",11226
"GNG11",2791
"ZNF843",283933
"CYP7B1",9420
"MZT2B",80097
"ADAMTS8",11095
"DEFB130A",245940
"VSIG4",11326
"TSPAN33",340348
"VSNL1",7447
"TOB1",10140
"SIK2",23235
"TMEM50A",23585
"CBY3",646019
"CLNK",116449
"OR5T2",219464
"CANX",821
"CRY1",1407
"TEX51",101929926
"PSMG2",56984
"PODXL",5420
"PPP2R1B",5519
"SMPD4",55627
"C3orf38",285237
"KIF4B",285643
"CGGBP1",8545
"ADGRE1",2015
"PCK1",5105
"VPS37C",55048
"PDGFD",80310
"EIF3M",10480
"PSMG3",84262
"RHCE",6006
"ZNF654",55279
"MYBPHL",343263
"OR5T3",390154
"BET1",10282
"IRS4",8471
"OR5T1",390155
"ZNF518B",85460
"OSTC",58505
"AL035425.3",8471
"OR8H1",219469
"DDI1",414301
"TEP1",7011
"CYP1A1",1543
"AQP11",282679
"SERTAD2",9792
"MCUR1",63933
"COL9A3",1299
"CLNS1A",1207
"USP45",85015
"SEPTIN4",5414
"MED26",9441
"CCDC73",493860
"IFFO1",25900
"ZSCAN26",7741
"SLC1A4",6509
"PGA5",5222
"RNF115",27246
"UBR4",23352
"ZNHIT2",741
"TNPO2",30000
"CALR3",125972
"CHAD",1101
"LMBR1L",55716
"ZFPL1",7542
"PGBD1",84547
"POLR3C",10623
"TIMM17B",10245
"SETD6",79918
"SLC35E1",79939
"TARS2",80222
"TM7SF2",7108
"ETV1",2115
"HSPA6",3310
"FCGR3A",2214
"CHERP",10523
"TXLNA",200081
"CD160",11126
"NGEF",25791
"TBC1D23",55773
"PGA3",643834
"INPP4A",3631
"SYT17",51760
"ARMC5",79798
"ZNF771",51333
"CNOT1",23019
"OR2AG2",338755
"TCFL5",10732
"DCTPP1",79077
"SEZ6L2",26470
"MAN1B1",11253
"HACD3",51495
"ADCK1",57143
"CARMIL2",146206
"ALS2CL",259173
"RFC5",5985
"OASL",8638
"PGA4",643847
"P2RY11",5032
"OR2AG1",144125
"EIF3G",8666
"OR6A2",8590
"GIGYF2",26058
"SLC29A4",222962
"FCGR2A",2212
"FCGR2A",9103
"OR2D2",120776
"OR10A2",341276
"PRR29",92340
"OR2D3",120775
"GAS2L1",10634
"ITPRIPL2",162073
"OR10A4",283297
"OR10A5",144124
"ZNF215",7762
"PNISR",25957
"CPE",1363
"POTEF",728378
"KRCC1",51315
"COL9A2",1298
"SMYD1",150572
"ICAM2",3384
"MED22",6837
"ZSWIM5",57643
"TNRC18",84629
"ACOT1",641371
"ZNF214",7761
"WSB2",55884
"CWF19L1",55280
"ACOT2",10965
"GUCY2F",2986
"TSTD3",100130890
"ATP2B1",490
"OSR2",116039
"ACD",65057
"SRARP",149563
"U2AF1",7307
"RIOX1",79697
"SSTR4",6754
"TBKBP1",9755
"ACOT6",641372
"HMOX1",3162
"WIPF3",644150
"HEATR4",399671
"CYP1A2",1544
"DCLRE1A",9937
"PPAN",56342
"CLEC4D",338339
"MSRB1",51734
"THBD",7056
"IL22RA2",116379
"HPDL",84842
"PIK3AP1",118788
"PPAN-P2RY11",692312
"ACOT4",122970
"C11orf96",387763
"MSRB2",22921
"MAPK15",225689
"MSMB",4477
"SORBS2",8470
"SCNN1D",6339
"TEKT2",27285
"RNF182",221687
"KPNA7",402569
"ARMC3",219681
"SUPT6H",6830
"STON1",11037
"ADAMTS13",11093
"ELOC",6921
"PRLR",5618
"SEPHS2",22928
"MIA3",375056
"NUP107",57122
"HDHD2",84064
"USP22",23326
"F10",2159
"CLEC1A",51267
"VPS51",738
"ACCSL",390110
"STON1-GTF2A1L",286749
"CFAP46",54777
"RDH12",145226
"TMEM161A",54929
"ZFYVE26",23503
"KCTD17",79734
"LMF1",64788
"COL1A2",1278
"NUDCD2",134492
"VPS36",51028
"MICAL3",57553
"CCNG1",900
"IER3IP1",51124
"DSP",1832
"CAMSAP1",157922
"RBM17",84991
"EGR1",1958
"TMEM262",100130348
"COG7",91949
"OR8U8",504189
"OR8U9",504190
"LTC4S",4056
"GTF2A1L",11036
"THSD1",55901
"PPP2R5D",5528
"SAXO1",158297
"HK2",3099
"CKMT1B",1159
"ADAMTSL1",92949
"ZNF536",9745
"LMX1B",4010
"CAMK1G",57172
"MAML1",9794
"TBC1D24",57465
"CLDN5",7122
"ARL5A",26225
"SGCD",6444
"NOP10",55505
"CLEC2L",154790
"RASL10A",10633
"LPA",4018
"NUTM1",256646
"NIBAN3",199786
"ACAP2",23527
"CD93",22918
"ORC5",5001
"INPP1",3628
"PACS1",55690
"FBXL2",25827
"ADAMTS15",170689
"FAM86B2",653333
"TSHZ3",57616
"AIDA",64853
"CATSPER2",117155
"PLXNA4",91584
"LHCGR",3973
"RORC",6097
"TEKT5",146279
"ETF1",2107
"TBX15",6913
"WASHC3",51019
"CEMP1",752014
"BROX",148362
"SSX2IP",117178
"ATP4A",495
"EFCAB1",79645
"AMDHD2",51005
"PLG",5340
"TRAPPC8",22878
"APBA1",320
"PROZ",8858
"TNFSF10",8743
"PPP1R2B",153743
"TIMD4",91937
"N6AMT1",29104
"COX6C",1345
"GALK1",2584
"ADPRS",54936
"SLC25A10",1468
"COLEC11",78989
"C2orf88",84281
"MFAP4",4239
"LINGO4",339398
"CWC15",51503
"ZBP1",81030
"STKLD1",169436
"STRC",161497
"MSTN",2660
"SLC5A9",200010
"SPACA5",389852
"HIBCH",26275
"SLC10A6",345274
"ZNF81",347344
"TRIR",79002
"ITGB4",3691
"REXO4",57109
"TEX101",83639
"RAB4A",5867
"HAVCR1",26762
"WARS2",10352
"ARPC4-TTLL3",100526693
"MRPL44",65080
"MRPL12",6182
"ZNF630",57232
"MBD3L2B",729458
"TBX21",30009
"LYPD3",27076
"HUWE1",10075
"TADA3",10474
"VPS13B",157680
"ARMC1",55156
"KMT5A",387893
"SMIM3",85027
"HAUS5",23354
"PHLDB3",653583
"NRXN3",9369
"KANK3",256949
"MAP3K4",4216
"SLC30A4",7782
"KCTD13",253980
"IRGM",345611
"ATP6V0C",527
"ZNF300",91975
"ALG1L",200810
"EPN2",22905
"C15orf48",84419
"GET3",439
"PLEKHA8",84725
"PTBP3",9991
"ZNF182",7569
"RAMP1",10267
"FYB1",2533
"MBD3L5",284428
"MAP2K4",6416
"BEST2",54831
"LAMA1",284217
"SMO",6608
"ZNF575",284346
"MBD3L4",653656
"COL8A2",1296
"MBD3L2",125997
"GOLPH3",64083
"NDUFA7",4701
"CCSAP",126731
"ETHE1",23474
"CDC37L1",55664
"MBD3L3",653657
"ASPHD1",253982
"ACSM2B",348158
"OGG1",4968
"DNAJB2",3300
"KANK2",25959
"GRM1",2911
"QRSL1",55278
"GCGR",2642
"OR9G9",504191
"CD320",51293
"P2RX4",5025
"PARS2",25973
"CD83",9308
"CLIP1",6249
"RILPL2",196383
"ACCS",84680
"PTPRK",5796
"OXR1",55074
"CSNKA2IP",111064647
"IRGQ",126298
"XRCC1",7515
"RPS28",6234
"UPRT",139596
"GIP",2695
"MEA1",4201
"PPP1R2",5504
"SNRNP48",154007
"ITPR1",3708
"SMNDC1",10285
"LPAR3",23566
"KLHDC3",116138
"CENPF",1063
"ACTA1",58
"TMEM70",54968
"SNU13",4809
"IGF2BP1",10642
"XAF1",54739
"ADGRA1",84435
"MCRIP1",348262
"PMEPA1",56937
"SCRN1",9805
"SREK1",140890
"PPA1",5464
"GPX3",2878
"CKMT2",1160
"TTC22",55001
"UBP1",7342
"PINLYP",390940
"ROPN1B",152015
"HOXD13",3239
"RNF216",54476
"HOXD12",3238
"PRRT1B",642515
"ABCB7",22
"HOXD11",3237
"C4orf36",132989
"ERO1A",30001
"GPKOW",27238
"NUDT17",200035
"SERPINE2",5270
"HOXD10",3236
"FCRL1",115350
"SRRM5",100170229
"RILPL1",353116
"ANGPTL8",55908
"ZNF576",79177
"PIAS3",10401
"AFF1",4299
"FKBP14",55033
"ANKRD44",91526
"NUP93",9688
"XPO1",7514
"TRAPPC3",27095
"DOCK6",57572
"TLL1",7092
"SNRNP35",11066
"SCAF11",9169
"B9D1",27077
"PAFAH2",5051
"LAMB3",3914
"ZNF428",126299
"ZBTB43",23099
"EBF4",57593
"TMEM40",55287
"CADM4",199731
"RASGRF2",5924
"MAP7D1",55700
"PIP5K1A",8394
"ETNPPL",64850
"PLAUR",5329
"ANKRA2",57763
"CHRNA7",1139
"OSBPL7",114881
"ADRB3",155
"GOT1L1",137362
"NPFFR1",64106
"OAS2",4939
"CAB39",51719
"RAB11A",8766
"PRRG4",79056
"UTP15",84135
"SLC6A19",340024
"RBM42",79171
"CDKN3",1033
"EIF4EBP1",1978
"ZNF557",79230
"SNAI2",6591
"SLC18A3",6572
"CHAT",1103
"ATP5MF",9551
"OAS1",4938
"MEI1",150365
"CCDC28B",79140
"SLC24A1",9187
"JARID2",3720
"B4GALNT2",124872
"NUP133",55746
"ZNF507",22847
"TTLL3",26140
"KCNJ13",3769
"ELFN1",392617
"HSPA9",3313
"IQCC",55721
"FAM83H",286077
"AHSP",51327
"ARPC1A",10552
"SNORC",389084
"PKDCC",91461
"ITGAL",3683
"FAM124B",79843
"TMEM170A",124491
"BMP2K",55589
"AK3",50808
"OAS3",4940
"TRIO",7204
"NXT2",55916
"MAPK7",5598
"CD24",100133941
"CFDP1",10428
"CARM1",10498
"CUL3",8452
"PDAP1",11333
"HMGA2",8091
"COA4",51287
"WFIKKN2",124857
"ANKRD40CL",55018
"AMELX",265
"PTPRB",5787
"GYPC",2995
"SLC5A2",6524
"HTR1F",3355
"LAYN",143903
"ARHGAP28",79822
"KLRG2",346689
"ACSF2",80221
"DDC",1644
"NOL7",51406
"C9orf64",84267
"LAMP2",3920
"RTN4IP1",84816
"GTF3C6",112495
"PCDHGB4",8641
"PCDHGA9",56107
"PCDHGB3",56102
"CDCA5",113130
"PCDHGB1",56104
"KSR2",283455
"RBM47",54502
"AQP12A",375318
"TFPI2",7980
"GNG14",105372280
"ITGA1",3672
"ARHGAP6",395
"PCDHGA8",9708
"RPL34",6164
"COL11A1",1301
"PCDHGB2",56103
"GNGT1",2792
"PELO",53918
"FIGNL1",63979
"BACE2",25825
"SURF4",6836
"ABCC12",94160
"ABO",28
"FBXW9",84261
"MAPK4",5596
"SLC4A8",9498
"CD5",921
"NTRK1",4914
"POU1F1",5449
"AFTPH",54812
"GPR82",27197
"GHSR",2693
"TRIP13",9319
"MRPL17",63875
"VNN3",55350
"NKAPL",222698
"SMIM7",79086
"AQP12B",653437
"LYAR",55646
"LRRC72",100506049
"ZNF385D",79750
"DPH3",285381
"SOSTDC1",25928
"DEFA6",1671
"C20orf27",54976
"DEFA4",1669
"HPX",3263
"DEFB125",245938
"TFIP11",24144
"FAM20C",56975
"P3H3",10536
"TINF2",26277
"TUBB8",347688
"DEFB126",81623
"DEFB127",140850
"DEFB128",245939
"DEFB129",140881
"WDR19",57728
"FGFRL1",53834
"DEFB132",400830
"SRRD",402055
"GPR162",27239
"NELFA",7469
"FOXL3",116033993
"SAMD11",148398
"DNAJB12",54788
"RPS13",6207
"JCHAIN",3512
"GID8",54994
"USH1C",10083
"C20orf96",140680
"DMTN",2039
"GUCA2B",2981
"SPEF1",25876
"ROCK2",9475
"LRRN4",164312
"SLCO5A1",81796
"GUCA2A",2980
"NOL4L",140688
"BSN",8927
"CENPB",1059
"ENAM",10117
"ECE1",1889
"CRACR2B",283229
"MCM10",55388
"KRT76",51350
"LRRC3B",116135
"ZFP69B",65243
"GLYATL1B",100287520
"DBNDD2",55861
"B3GNT2",10678
"PHF21B",112885
"SFTPD",6441
"CEP135",9662
"HAUS6",54801
"TESK1",7016
"EIF5",1983
"SETBP1",26040
"PRDM2",7799
"PNPLA2",57104
"CHST15",51363
"SKA3",221150
"NTRK2",4915
"NUP205",23165
"UCN",7349
"ANKRD20A2P",441430
"TRIM54",57159
"ACTR3C",653857
"LYPLA2",11313
"SH2D4A",63898
"PPP1R9A",55607
"RARRES2",5919
"CD72",971
"KCNAB2",8514
"KRT3",3850
"PLAC8",51316
"BEGAIN",57596
"MRPL57",78988
"SPI1",6688
"KRT4",3851
"ZBED6CL",113763
"LRRC61",65999
"TMEM38B",55151
"RBM4B",83759
"CFAP53",220136
"TP53TG5",27296
"FOXJ3",22887
"PRRT4",401399
"RBM14",10432
"FAM162A",26355
"RHBDL1",9028
"AHDC1",27245
"CCDC96",257236
"TADA2B",93624
"PI15",51050
"CASS4",57091
"TBC1D14",57533
"RBM14-RBM4",100526737
"COA5",493753
"SYS1",90196
"RBM4",5936
"PPP2R3A",5523
"MAFB",9935
"APOBEC1",339
"ZNF500",26048
"WDR5B",54554
"SORT1",6272
"ZFP69",339559
"PRSS12",8492
"FAAP20",199990
"DDX50",79009
"FRMPD4",9758
"FCHSD2",9873
"KLHL8",57563
"CHD7",55636
"IARS1",3376
"ANKS3",124401
"UBR5",51366
"TRIM3",10612
"ZNF621",285268
"FAM111B",374393
"YIPF1",54432
"CCDC134",79879
"TRIM73",375593
"FAM111A",63901
"NEDD8-MDP1",100528064
"GSTM5",2949
"STEAP3",55240
"COQ2",27235
"ERICH6",131831
"ZCCHC3",85364
"DTWD1",56986
"CCDC80",151887
"PSMC6",5706
"CCDC120",90060
"PRKCZ",5590
"ERP27",121506
"ANAPC5",51433
"KRT79",338785
"SOX12",6666
"TSSK4",283629
"RXYLT1",10329
"POM121C",100101267
"DHDDS",79947
"NRSN2",80023
"SERPINA12",145264
"SYBU",55638
"GSTM3",2947
"ATP4B",496
"MYBPC1",4604
"RSF1",51773
"DZANK1",55184
"NUGGC",389643
"PABPC5",140886
"ZBTB10",65986
"MDP1",145553
"BFAR",51283
"ZNF33B",7582
"GPR107",57720
"NR2E3",10002
"NBDY",550643
"MTHFD2",10797
"LRRC17",10234
"E2F6",1876
"MPRIP",23164
"GDF3",9573
"SPIN3",169981
"SLC25A17",10478
"DPY19L2",283417
"KCNJ4",3761
"ZNF232",7775
"EPS8L3",79574
"ARHGDIB",397
"PRPF38B",55119
"FBXL13",222235
"IPO4",79711
"KRT78",196374
"PDGFA",5154
"GFI1B",8328
"TMEM51",55092
"USP6",9098
"N4BP1",9683
"CNDP2",55748
"FAM217B",63939
"C2orf81",388963
"SREBF2",6721
"COPS6",10980
"RBPMS2",348093
"INPP5K",51763
"ATG16L2",89849
"SLC1A3",6507
"PODXL2",50512
"SLC4A5",57835
"PPP1R3D",5509
"PROK2",60675
"SLC17A9",63910
"SLC35D2",11046
"CWC27",10283
"KAZN",23254
"KDELR3",11015
"PRDM14",63978
"TSC1",7248
"SNAPC4",6621
"MYO18A",399687
"DDX17",10521
"SORCS1",114815
"BMP8A",353500
"ALPK2",115701
"HNRNPA2B1",3181
"OVCA2",124641
"PAXIP1",22976
"FAM199X",139231
"DPH1",1801
"GRK1",6011
"TMEM254",80195
"HSD17B3",3293
"C20orf144",128864
"ISLR2",57611
"NECAB3",63941
"DPPA3",359787
"PIK3C2A",5286
"MACO1",55219
"FAM209A",200232
"NOTCH2",4853
"OR11H1",81061
"PON1",5444
"SLC39A13",91252
"RTF2",51507
"DARS1",1615
"PIWIL2",55124
"ANKMY2",57037
"RBM43",375287
"TMEM17",200728
"C16orf71",146562
"DDX53",168400
"PMP22",5376
"CBLL2",158506
"CDH26",60437
"CRYBG3",131544
"DKK3",27122
"BAG4",9530
"AL160269.1",11046
"FERMT1",55612
"NFATC2IP",84901
"PLA2G10",8399
"BASP1",10409
"GADD45A",1647
"POMP",51371
"RIOX2",84864
"LSM1",27257
"OTP",23440
"RIMKLA",284716
"WDR5",11091
"DAO",1610
"ZHX3",23051
"ESX1",80712
"NPIPA3",642778
"SIAH2",6478
"ASH2L",9070
"GBP3",2635
"CD200R1L",344807
"MINDY4B",646951
"SFXN5",94097
"UNC50",25972
"SLC9A7",84679
"CLRN1",7401
"GAS6",2621
"ISLR",3671
"NCOA2",10499
"NFE2L3",9603
"PCDH10",57575
"DIRAS3",9077
"TSHR",7253
"GCNT7",140687
"SPATA16",83893
"CBX3",11335
"ATL2",64225
"WLS",79971
"TMEM255B",348013
"ZNF280B",140883
"PPCS",79717
"ZNF280A",129025
"AMPD1",270
"CPA4",51200
"PLCG1",5335
"DLD",1738
"DCTN1",1639
"SRY",6736
"C2orf76",130355
"PRKAR1B",5575
"NOC2L",26155
"CCDC30",728621
"PABPC4L",132430
"PIGT",51604
"BRWD1",54014
"BTBD11",121551
"BIK",638
"EMX2",2018
"PTCD3",55037
"USP47",55031
"C4orf48",401115
"PON3",5446
"CBLN1",869
"NEK10",152110
"CDH7",1005
"FAM180A",389558
"CLVS1",157807
"PLD6",201164
"CLSTN2",64084
"SUB1",10923
"STAR",6770
"SLC13A4",26266
"AADAT",51166
"PNP",4860
"FLCN",201163
"ASAP1",50807
"DIO1",1733
"ALDH2",217
"ASPH",444
"AC093512.2",112694756
"GNG12",55970
"XKR6",286046
"FNDC7",163479
"CEP128",145508
"TNRC6A",27327
"CTXN2",399697
"BCAT1",586
"NAT8L",339983
"SLC24A5",283652
"STMP1",647087
"LIMA1",51474
"PUS1",80324
"KCNA1",3736
"EXD3",54932
"TTC39A",22996
"HEPACAM",220296
"PRAME",23532
"EID3",493861
"UCMA",221044
"TXNRD1",7296
"KCNJ5",3762
"CLEC4C",170482
"DNAAF5",54919
"TOP1",7150
"MPEG1",219972
"KIR2DS1",3802
"DTX4",23220
"HEPN1",641654
"CREBBP",1387
"SLC12A1",6557
"RAB11FIP5",26056
"ACAD10",80724
"C11orf45",219833
"RBL1",5933
"LPCAT4",254531
"UBE2E2",7325
"BMP2",650
"MCAT",27349
"ALDOA",226
"PHKA1",5255
"EXO5",64789
"SLC46A3",283537
"SERPINA5",5104
"GRPEL1",80273
"UGT2B17",7367
"SKOR2",652991
"MALT1",10892
"LAMB1",3912
"KCNA5",3741
"TIAF1",9220
"CCT2",10576
"GPR156",165829
"NUDCD3",23386
"CDH19",28513
"BHLHE23",128408
"UBE2E1",7324
"MTMR9",66036
"RSRC2",65117
"GGA2",23062
"PDE6H",5149
"CAVIN4",347273
"CHMP4A",29082
"PRPS2",5634
"MND1",84057
"OST4",100128731
"ECI1",1632
"BMS1",9790
"ABTB1",80325
"SDCBP2",27111
"AGBL5",60509
"MIA2",4253
"SERPINA3",12
"SHOC2",8036
"DTNB",1838
"TM9SF1",10548
"TGM1",7051
"ZMYND12",84217
"NANOGNB",360030
"SORCS2",57537
"SERPINA4",5267
"HAUS3",79441
"LONRF2",164832
"LRRC58",116064
"PRAF2",11230
"ARFIP2",23647
"FSTL1",11167
"CRACD",57482
"FKBP1A",2280
"MERTK",10461
"C16orf91",283951
"WDR45",11152
"PSAPL1",768239
"TSPO",706
"PTPRJ",5795
"IL17RD",54756
"PSAT1",29968
"CAND1",55832
"NPPB",4879
"POLN",353497
"GBP1",2633
"MRAS",22808
"KIAA2013",90231
"OAT",4942
"NEDD8",4738
"ENSA",2029
"AFAP1",60312
"SENP8",123228
"SORBS1",10580
"HSD17B11",51170
"DSEL",92126
"STIM2",57620
"REC8",9985
"SLC25A25",114789
"POTEB3",102724631
"MYO9A",4649
"NUDT8",254552
"MTUS2",23281
"GTF2IRD1",9569
"MSL2",55167
"HSD17B13",345275
"SPDYC",387778
"IL1RAPL2",26280
"TIMM10B",26515
"LDLRAP1",26119
"DMRTA1",63951
"BZW2",28969
"LMAN2L",81562
"POLR3F",10621
"TEX13A",56157
"CD200R1",131450
"IAPP",3375
"PTCHD1",139411
"RAPGEF4",11069
"OR4B1",119765
"ZNF684",127396
"SLCO1A2",6579
"STYX",6815
"AKAP11",11215
"CAPN1",823
"DNHD1",144132
"MST1R",4486
"PIF1",80119
"SPNS1",83985
"WHRN",25861
"RPS4Y1",6192
"PLIN2",123
"NCS1",23413
"CCDC42",146849
"MYEF2",50804
"TPST2",8459
"GFPT1",2673
"SC5D",6309
"CNTNAP2",26047
"RNF212",285498
"SCN5A",6331
"SPDYE4",388333
"RPRM",56475
"EXOSC10",5394
"TFAP2A",7020
"TAS2R3",50831
"TRIB3",57761
"PITPNA",5306
"RSPRY1",89970
"NAIF1",203245
"NTF3",4908
"PMPCA",23203
"CRYBB1",1414
"METTL14",57721
"TUBB8B",260334
"PERCC1",105371045
"TLR7",51284
"CRISPLD1",83690
"SRBD1",55133
"ST13",6767
"RFC1",5981
"WEE2",494551
"ADAMTS6",11174
"TRIM42",287015
"ARL5B",221079
"GYG2",8908
"TAS2R4",50832
"ANKRD55",79722
"SSBP1",6742
